,Com_1007_neg,Com_1013_neg,Com_1035_neg,Com_1038_neg,Com_1040_neg,Com_1051_neg,Com_1056_neg
Com_10046_neg,-0.2517482517482518,0.5174825174825175,-0.2377622377622378,-0.16783216783216784,0.5174825174825175,-0.15384615384615385,-0.06293706293706294
Com_10058_neg,0.3846153846153847,0.11188811188811189,-0.013986013986013986,0.07692307692307693,-0.4545454545454546,-0.013986013986013986,0.30069930069930073
Com_10089_neg,-0.2937062937062937,-0.06293706293706294,-0.0979020979020979,0.034965034965034975,0.3426573426573427,-0.5034965034965035,-0.3356643356643357
Com_100926_neg,0.1328671328671329,0.2937062937062937,0.08391608391608392,0.06293706293706294,-0.1328671328671329,-0.2937062937062937,0.2867132867132868
Com_10132_neg,0.11188811188811189,-0.2517482517482518,0.3916083916083916,0.11188811188811189,-0.5244755244755246,0.2797202797202798,0.18881118881118883
Com_10145_neg,0.08391608391608392,-0.1188811188811189,0.3846153846153847,-0.034965034965034975,0.055944055944055944,-0.4125874125874127,-0.21678321678321683
Com_101486_neg,-0.2937062937062937,0.6363636363636365,-0.2027972027972028,-0.15384615384615385,0.5174825174825175,0.034965034965034975,0.034965034965034975
