,VIP score
Com_1007_neg,0.7590199228223207
Com_1013_neg,0.8425198710715981
Com_1035_neg,1.4074011906760295
Com_1038_neg,0.6681042967951227
Com_1040_neg,1.4704866088400412
Com_1051_neg,0.5416970181154016
Com_1056_neg,0.9116693668665647
